date,ticket type,ticket class,sales
2019-03-31,one-way,economy,46
2019-04-01,one-way,economy,45
2019-04-02,one-way,economy,52
2019-04-03,one-way,economy,59
2019-04-04,one-way,economy,64
2019-04-05,one-way,economy,54
2019-04-06,one-way,economy,38
2019-04-07,one-way,economy,38
2019-04-08,one-way,economy,43
2019-04-09,one-way,economy,42
2019-04-10,one-way,economy,45
2019-04-11,one-way,economy,65
2019-04-12,one-way,economy,50
2019-04-13,one-way,economy,27
2019-04-14,one-way,economy,42
2019-04-15,one-way,economy,49
2019-04-16,one-way,economy,40
2019-04-17,one-way,economy,51
2019-04-18,one-way,economy,76
2019-04-19,one-way,economy,63
2019-04-20,one-way,economy,40
2019-04-21,one-way,economy,30
2019-04-22,one-way,economy,38
2019-04-23,one-way,economy,49
2019-04-24,one-way,economy,38
2019-04-25,one-way,economy,62
2019-04-26,one-way,economy,72
2019-04-27,one-way,economy,37
2019-04-28,one-way,economy,46
2019-04-29,one-way,economy,39
2019-04-30,one-way,economy,45
2019-05-01,one-way,economy,55
2019-05-02,one-way,economy,64
2019-05-03,one-way,economy,51
2019-05-04,one-way,economy,58
2019-05-05,one-way,economy,48
2019-05-06,one-way,economy,43
2019-05-07,one-way,economy,45
2019-05-08,one-way,economy,57
2019-05-09,one-way,economy,59
2019-05-10,one-way,economy,64
2019-05-11,one-way,economy,32
2019-05-12,one-way,economy,53
2019-05-13,one-way,economy,43
2019-05-14,one-way,economy,38
2019-05-15,one-way,economy,47
2019-05-16,one-way,economy,62
2019-05-17,one-way,economy,64
2019-05-18,one-way,economy,41
2019-05-19,one-way,economy,54
2019-05-20,one-way,economy,54
2019-05-21,one-way,economy,54
2019-05-22,one-way,economy,52
2019-05-23,one-way,economy,64
2019-05-24,one-way,economy,70
2019-05-25,one-way,economy,44
2019-05-26,one-way,economy,43
2019-05-27,one-way,economy,44
2019-05-28,one-way,economy,46
2019-05-29,one-way,economy,74
2019-05-30,one-way,economy,61
2019-05-31,one-way,economy,59
2019-06-01,one-way,economy,40
2019-06-02,one-way,economy,59
2019-06-03,one-way,economy,61
2019-06-04,one-way,economy,58
2019-06-05,one-way,economy,70
2019-06-06,one-way,economy,67
2019-06-07,one-way,economy,66
2019-06-08,one-way,economy,44
2019-06-09,one-way,economy,47
2019-06-10,one-way,economy,39
2019-06-11,one-way,economy,61
2019-06-12,one-way,economy,53
2019-06-13,one-way,economy,60
2019-06-14,one-way,economy,76
2019-06-15,one-way,economy,36
2019-06-16,one-way,economy,44
2019-06-17,one-way,economy,58
2019-06-18,one-way,economy,72
2019-06-19,one-way,economy,61
2019-06-20,one-way,economy,56
2019-06-21,one-way,economy,71
2019-06-22,one-way,economy,48
2019-06-23,one-way,economy,57
2019-06-24,one-way,economy,57
2019-06-25,one-way,economy,56
2019-06-26,one-way,economy,64
2019-06-27,one-way,economy,77
2019-06-28,one-way,economy,67
2019-06-29,one-way,economy,38
2019-06-30,one-way,economy,46
2019-07-01,one-way,economy,48
2019-07-02,one-way,economy,65
2019-07-03,one-way,economy,57
2019-07-04,one-way,economy,72
2019-07-05,one-way,economy,68
2019-07-06,one-way,economy,39
2019-07-07,one-way,economy,59
2019-07-08,one-way,economy,55
2019-07-09,one-way,economy,53
2019-07-10,one-way,economy,58
2019-07-11,one-way,economy,69
2019-07-12,one-way,economy,68
2019-07-13,one-way,economy,39
2019-07-14,one-way,economy,55
2019-07-15,one-way,economy,58
2019-07-16,one-way,economy,52
2019-07-17,one-way,economy,63
2019-07-18,one-way,economy,79
2019-07-19,one-way,economy,63
2019-07-20,one-way,economy,42
2019-07-21,one-way,economy,62
2019-07-22,one-way,economy,59
2019-07-23,one-way,economy,58
2019-07-24,one-way,economy,69
2019-07-25,one-way,economy,54
2019-07-26,one-way,economy,72
2019-07-27,one-way,economy,42
2019-07-28,one-way,economy,61
2019-07-29,one-way,economy,57
2019-07-30,one-way,economy,61
2019-07-31,one-way,economy,81
2019-08-01,one-way,economy,62
2019-08-02,one-way,economy,70
2019-08-03,one-way,economy,44
2019-08-04,one-way,economy,52
2019-08-05,one-way,economy,36
2019-08-06,one-way,economy,62
2019-08-07,one-way,economy,45
2019-08-08,one-way,economy,62
2019-08-09,one-way,economy,54
2019-08-10,one-way,economy,40
2019-08-11,one-way,economy,52
2019-08-12,one-way,economy,39
2019-08-13,one-way,economy,45
2019-08-14,one-way,economy,55
2019-08-15,one-way,economy,69
2019-08-16,one-way,economy,64
2019-08-17,one-way,economy,41
2019-08-18,one-way,economy,54
2019-08-19,one-way,economy,53
2019-08-20,one-way,economy,56
2019-08-21,one-way,economy,58
2019-08-22,one-way,economy,54
2019-08-23,one-way,economy,83
2019-08-24,one-way,economy,39
2019-08-25,one-way,economy,52
2019-08-26,one-way,economy,59
2019-08-27,one-way,economy,50
2019-08-28,one-way,economy,51
2019-08-29,one-way,economy,58
2019-08-30,one-way,economy,65
2019-08-31,one-way,economy,40
2019-09-01,one-way,economy,51
2019-09-02,one-way,economy,59
2019-09-03,one-way,economy,45
2019-09-04,one-way,economy,49
2019-09-05,one-way,economy,51
2019-09-06,one-way,economy,67
2019-09-07,one-way,economy,41
2019-09-08,one-way,economy,53
2019-09-09,one-way,economy,45
2019-09-10,one-way,economy,54
2019-09-11,one-way,economy,42
2019-09-12,one-way,economy,67
2019-09-13,one-way,economy,47
2019-09-14,one-way,economy,35
2019-09-15,one-way,economy,42
2019-09-16,one-way,economy,48
2019-09-17,one-way,economy,58
2019-09-18,one-way,economy,51
2019-09-19,one-way,economy,57
2019-09-20,one-way,economy,58
2019-09-21,one-way,economy,38
2019-09-22,one-way,economy,49
2019-09-23,one-way,economy,52
2019-09-24,one-way,economy,46
2019-09-25,one-way,economy,42
2019-09-26,one-way,economy,39
2019-09-27,one-way,economy,52
2019-09-28,one-way,economy,34
2019-09-29,one-way,economy,59
2019-09-30,one-way,economy,52
2019-10-01,one-way,economy,36
2019-10-02,one-way,economy,42
2019-10-03,one-way,economy,45
2019-10-04,one-way,economy,62
2019-10-05,one-way,economy,36
2019-10-06,one-way,economy,39
2019-10-07,one-way,economy,43
2019-10-08,one-way,economy,37
2019-10-09,one-way,economy,46
2019-10-10,one-way,economy,40
2019-10-11,one-way,economy,51
2019-10-12,one-way,economy,25
2019-10-13,one-way,economy,47
2019-10-14,one-way,economy,44
2019-10-15,one-way,economy,50
2019-10-16,one-way,economy,49
2019-10-17,one-way,economy,55
2019-10-18,one-way,economy,53
2019-10-19,one-way,economy,34
2019-10-20,one-way,economy,41
2019-10-21,one-way,economy,56
2019-10-22,one-way,economy,51
2019-10-23,one-way,economy,49
2019-10-24,one-way,economy,49
2019-10-25,one-way,economy,60
2019-10-26,one-way,economy,34
2019-10-27,one-way,economy,38
2019-10-28,one-way,economy,40
2019-10-29,one-way,economy,43
2019-10-30,one-way,economy,48
2019-10-31,one-way,economy,59
2019-11-01,one-way,economy,64
2019-11-02,one-way,economy,38
2019-11-03,one-way,economy,49
2019-11-04,one-way,economy,37
2019-11-05,one-way,economy,38
2019-11-06,one-way,economy,46
2019-11-07,one-way,economy,42
2019-11-08,one-way,economy,72
2019-11-09,one-way,economy,41
2019-11-10,one-way,economy,54
2019-11-11,one-way,economy,51
2019-11-12,one-way,economy,45
2019-11-13,one-way,economy,61
2019-11-14,one-way,economy,56
2019-11-15,one-way,economy,55
2019-11-16,one-way,economy,38
2019-11-17,one-way,economy,40
2019-11-18,one-way,economy,44
2019-11-19,one-way,economy,52
2019-11-20,one-way,economy,51
2019-11-21,one-way,economy,56
2019-11-22,one-way,economy,63
2019-11-23,one-way,economy,49
2019-11-24,one-way,economy,42
2019-11-25,one-way,economy,41
2019-11-26,one-way,economy,60
2019-11-27,one-way,economy,52
2019-11-28,one-way,economy,62
2019-11-29,one-way,economy,55
2019-11-30,one-way,economy,35
2019-12-01,one-way,economy,32
2019-12-02,one-way,economy,33
2019-12-03,one-way,economy,33
2019-12-04,one-way,economy,38
2019-12-05,one-way,economy,58
2019-12-06,one-way,economy,54
2019-12-07,one-way,economy,19
2019-12-08,one-way,economy,34
2019-12-09,one-way,economy,27
2019-12-10,one-way,economy,30
2019-12-11,one-way,economy,35
2019-12-12,one-way,economy,38
2019-12-13,one-way,economy,43
2019-12-14,one-way,economy,22
2019-12-15,one-way,economy,27
2019-12-16,one-way,economy,43
2019-12-17,one-way,economy,40
2019-12-18,one-way,economy,27
2019-12-19,one-way,economy,42
2019-12-20,one-way,economy,47
2019-12-21,one-way,economy,31
2019-12-22,one-way,economy,36
2019-12-23,one-way,economy,38
2019-12-24,one-way,economy,30
2019-12-25,one-way,economy,43
2019-12-26,one-way,economy,43
2019-12-27,one-way,economy,44
2019-12-28,one-way,economy,36
2019-12-29,one-way,economy,40
2019-12-30,one-way,economy,31
2019-12-31,one-way,economy,35
2020-01-01,one-way,economy,38
2020-01-02,one-way,economy,38
2020-01-03,one-way,economy,35
2020-01-04,one-way,economy,23
2020-01-05,one-way,economy,36
2020-01-06,one-way,economy,38
2020-01-07,one-way,economy,35
2020-01-08,one-way,economy,34
2020-01-09,one-way,economy,41
2020-01-10,one-way,economy,46
2020-01-11,one-way,economy,29
2020-01-12,one-way,economy,23
2020-01-13,one-way,economy,29
2020-01-14,one-way,economy,36
2020-01-15,one-way,economy,37
2020-01-16,one-way,economy,40
2020-01-17,one-way,economy,45
2020-01-18,one-way,economy,25
2020-01-19,one-way,economy,26
2020-01-20,one-way,economy,28
2020-01-21,one-way,economy,35
2020-01-22,one-way,economy,35
2020-01-23,one-way,economy,45
2020-01-24,one-way,economy,39
2020-01-25,one-way,economy,24
2020-01-26,one-way,economy,25
2020-01-27,one-way,economy,38
2020-01-28,one-way,economy,36
2020-01-29,one-way,economy,48
2020-01-30,one-way,economy,39
2020-01-31,one-way,economy,42
2020-02-01,one-way,economy,26
2020-02-02,one-way,economy,42
2020-02-03,one-way,economy,28
2020-02-04,one-way,economy,39
2020-02-05,one-way,economy,53
2020-02-06,one-way,economy,45
2020-02-07,one-way,economy,42
2020-02-08,one-way,economy,27
2020-02-09,one-way,economy,31
2020-02-10,one-way,economy,31
2020-02-11,one-way,economy,39
2020-02-12,one-way,economy,29
2020-02-13,one-way,economy,47
2020-02-14,one-way,economy,51
2020-02-15,one-way,economy,30
2020-02-16,one-way,economy,35
2020-02-17,one-way,economy,29
2020-02-18,one-way,economy,42
2020-02-19,one-way,economy,45
2020-02-20,one-way,economy,37
2020-02-21,one-way,economy,42
2020-02-22,one-way,economy,39
2020-02-23,one-way,economy,32
2020-02-24,one-way,economy,28
2020-02-25,one-way,economy,43
2020-02-26,one-way,economy,38
2020-02-27,one-way,economy,60
2020-02-28,one-way,economy,38
2020-02-29,one-way,economy,25
2020-03-01,one-way,economy,40
2020-03-02,one-way,economy,36
2020-03-03,one-way,economy,48
2020-03-04,one-way,economy,61
2020-03-05,one-way,economy,41
2020-03-06,one-way,economy,55
2020-03-07,one-way,economy,31
2020-03-08,one-way,economy,36
2020-03-09,one-way,economy,53
2020-03-10,one-way,economy,47
2020-03-11,one-way,economy,56
2020-03-12,one-way,economy,61
2020-03-13,one-way,economy,58
2020-03-14,one-way,economy,38
2020-03-15,one-way,economy,60
2020-03-16,one-way,economy,51
2020-03-17,one-way,economy,36
2020-03-18,one-way,economy,60
2020-03-19,one-way,economy,47
2020-03-20,one-way,economy,47
2020-03-21,one-way,economy,35
2020-03-22,one-way,economy,41
2020-03-23,one-way,economy,34
2020-03-24,one-way,economy,46
2020-03-25,one-way,economy,55
2020-03-26,one-way,economy,62
2020-03-27,one-way,economy,52
2020-03-28,one-way,economy,34
2020-03-29,one-way,economy,34
2020-03-30,one-way,economy,40
2020-03-31,one-way,economy,41
2020-04-01,one-way,economy,71
2020-04-02,one-way,economy,56
2020-04-03,one-way,economy,57
2020-04-04,one-way,economy,42
2020-04-05,one-way,economy,43
2020-04-06,one-way,economy,66
2020-04-07,one-way,economy,58
2020-04-08,one-way,economy,61
2020-04-09,one-way,economy,54
2020-04-10,one-way,economy,67
2020-04-11,one-way,economy,28
2020-04-12,one-way,economy,42
2020-04-13,one-way,economy,52
2020-04-14,one-way,economy,53
2020-04-15,one-way,economy,73
2020-04-16,one-way,economy,49
2020-04-17,one-way,economy,72
2020-04-18,one-way,economy,31
2020-04-19,one-way,economy,50
2020-04-20,one-way,economy,53
2020-04-21,one-way,economy,41
2020-04-22,one-way,economy,57
2020-04-23,one-way,economy,57
2020-04-24,one-way,economy,68
2020-04-25,one-way,economy,42
2020-04-26,one-way,economy,53
2020-04-27,one-way,economy,46
2020-04-28,one-way,economy,66
2020-04-29,one-way,economy,41
2020-04-30,one-way,economy,67
2020-05-01,one-way,economy,72
2020-05-02,one-way,economy,41
2020-05-03,one-way,economy,39
2020-05-04,one-way,economy,43
2020-05-05,one-way,economy,63
2020-05-06,one-way,economy,56
2020-05-07,one-way,economy,68
2020-05-08,one-way,economy,74
2020-05-09,one-way,economy,33
2020-05-10,one-way,economy,51
2020-05-11,one-way,economy,61
2020-05-12,one-way,economy,67
2020-05-13,one-way,economy,64
2020-05-14,one-way,economy,81
2020-05-15,one-way,economy,71
2020-05-16,one-way,economy,47
2020-05-17,one-way,economy,43
2020-05-18,one-way,economy,43
2020-05-19,one-way,economy,59
2020-05-20,one-way,economy,66
2020-05-21,one-way,economy,57
2020-05-22,one-way,economy,60
2020-05-23,one-way,economy,51
2020-05-24,one-way,economy,53
2020-05-25,one-way,economy,57
2020-05-26,one-way,economy,55
2020-05-27,one-way,economy,51
2020-05-28,one-way,economy,53
2020-05-29,one-way,economy,69
2020-05-30,one-way,economy,50
2020-05-31,one-way,economy,56
2020-06-01,one-way,economy,62
2020-06-02,one-way,economy,62
2020-06-03,one-way,economy,57
2020-06-04,one-way,economy,66
2020-06-05,one-way,economy,79
2020-06-06,one-way,economy,41
2020-06-07,one-way,economy,55
2020-06-08,one-way,economy,59
2020-06-09,one-way,economy,73
2020-06-10,one-way,economy,73
2020-06-11,one-way,economy,68
2020-06-12,one-way,economy,78
2020-06-13,one-way,economy,47
2020-06-14,one-way,economy,64
2020-06-15,one-way,economy,54
2020-06-16,one-way,economy,78
2020-06-17,one-way,economy,77
2020-06-18,one-way,economy,72
2020-06-19,one-way,economy,67
2020-06-20,one-way,economy,61
2020-06-21,one-way,economy,57
2020-06-22,one-way,economy,62
2020-06-23,one-way,economy,56
2020-06-24,one-way,economy,57
2020-06-25,one-way,economy,71
2020-06-26,one-way,economy,72
2020-06-27,one-way,economy,53
2020-06-28,one-way,economy,44
2020-06-29,one-way,economy,42
2020-06-30,one-way,economy,50
2020-07-01,one-way,economy,74
2020-07-02,one-way,economy,94
2020-07-03,one-way,economy,89
2020-07-04,one-way,economy,54
2020-07-05,one-way,economy,58
2020-07-06,one-way,economy,70
2020-07-07,one-way,economy,76
2020-07-08,one-way,economy,79
2020-07-09,one-way,economy,78
2020-07-10,one-way,economy,75
2020-07-11,one-way,economy,37
2020-07-12,one-way,economy,46
2020-07-13,one-way,economy,62
2020-07-14,one-way,economy,77
2020-07-15,one-way,economy,68
2020-07-16,one-way,economy,65
2020-07-17,one-way,economy,76
2020-07-18,one-way,economy,50
2020-07-19,one-way,economy,68
2020-07-20,one-way,economy,56
2020-07-21,one-way,economy,57
2020-07-22,one-way,economy,64
2020-07-23,one-way,economy,84
2020-07-24,one-way,economy,88
2020-07-25,one-way,economy,46
2020-07-26,one-way,economy,52
2020-07-27,one-way,economy,47
2020-07-28,one-way,economy,64
2020-07-29,one-way,economy,84
2020-07-30,one-way,economy,84
2020-07-31,one-way,economy,70
2020-08-01,one-way,economy,54
2020-08-02,one-way,economy,48
2020-08-03,one-way,economy,52
2020-08-04,one-way,economy,47
2020-08-05,one-way,economy,61
2020-08-06,one-way,economy,77
2020-08-07,one-way,economy,63
2020-08-08,one-way,economy,41
2020-08-09,one-way,economy,55
2020-08-10,one-way,economy,42
2020-08-11,one-way,economy,66
2020-08-12,one-way,economy,73
2020-08-13,one-way,economy,68
2020-08-14,one-way,economy,84
2020-08-15,one-way,economy,44
2020-08-16,one-way,economy,70
2020-08-17,one-way,economy,59
2020-08-18,one-way,economy,46
2020-08-19,one-way,economy,62
2020-08-20,one-way,economy,66
2020-08-21,one-way,economy,76
2020-08-22,one-way,economy,44
2020-08-23,one-way,economy,55
2020-08-24,one-way,economy,53
2020-08-25,one-way,economy,57
2020-08-26,one-way,economy,62
2020-08-27,one-way,economy,62
2020-08-28,one-way,economy,66
2020-08-29,one-way,economy,56
2020-08-30,one-way,economy,46
2020-08-31,one-way,economy,55
2020-09-01,one-way,economy,43
2020-09-02,one-way,economy,46
2020-09-03,one-way,economy,66
2020-09-04,one-way,economy,68
2020-09-05,one-way,economy,28
2020-09-06,one-way,economy,40
2020-09-07,one-way,economy,47
2020-09-08,one-way,economy,49
2020-09-09,one-way,economy,61
2020-09-10,one-way,economy,59
2020-09-11,one-way,economy,65
2020-09-12,one-way,economy,41
2020-09-13,one-way,economy,58
2020-09-14,one-way,economy,55
2020-09-15,one-way,economy,44
2020-09-16,one-way,economy,62
2020-09-17,one-way,economy,51
2020-09-18,one-way,economy,61
2020-09-19,one-way,economy,36
2020-09-20,one-way,economy,44
2020-09-21,one-way,economy,50
2020-09-22,one-way,economy,41
2020-09-23,one-way,economy,55
2020-09-24,one-way,economy,55
2020-09-25,one-way,economy,62
2020-09-26,one-way,economy,25
2020-09-27,one-way,economy,53
2020-09-28,one-way,economy,42
2020-09-29,one-way,economy,66
2020-09-30,one-way,economy,59
2020-10-01,one-way,economy,63
2020-10-02,one-way,economy,49
2020-10-03,one-way,economy,32
2020-10-04,one-way,economy,48
2020-10-05,one-way,economy,47
2020-10-06,one-way,economy,57
2020-10-07,one-way,economy,50
2020-10-08,one-way,economy,56
2020-10-09,one-way,economy,50
2020-10-10,one-way,economy,34
2020-10-11,one-way,economy,36
2020-10-12,one-way,economy,55
2020-10-13,one-way,economy,57
2020-10-14,one-way,economy,60
2020-10-15,one-way,economy,61
2020-10-16,one-way,economy,71
2020-10-17,one-way,economy,29
2020-10-18,one-way,economy,30
2020-10-19,one-way,economy,45
2020-10-20,one-way,economy,51
2020-10-21,one-way,economy,47
2020-10-22,one-way,economy,53
2020-10-23,one-way,economy,63
2020-10-24,one-way,economy,38
2020-10-25,one-way,economy,52
2020-10-26,one-way,economy,52
2020-10-27,one-way,economy,52
2020-10-28,one-way,economy,58
2020-10-29,one-way,economy,55
2020-10-30,one-way,economy,57
2020-10-31,one-way,economy,51
2020-11-01,one-way,economy,50
2020-11-02,one-way,economy,57
2020-11-03,one-way,economy,57
2020-11-04,one-way,economy,65
2020-11-05,one-way,economy,43
2020-11-06,one-way,economy,64
2020-11-07,one-way,economy,48
2020-11-08,one-way,economy,50
2020-11-09,one-way,economy,50
2020-11-10,one-way,economy,62
2020-11-11,one-way,economy,54
2020-11-12,one-way,economy,73
2020-11-13,one-way,economy,53
2020-11-14,one-way,economy,39
2020-11-15,one-way,economy,51
2020-11-16,one-way,economy,57
2020-11-17,one-way,economy,51
2020-11-18,one-way,economy,69
2020-11-19,one-way,economy,75
2020-11-20,one-way,economy,64
2020-11-21,one-way,economy,46
2020-11-22,one-way,economy,53
2020-11-23,one-way,economy,50
2020-11-24,one-way,economy,44
2020-11-25,one-way,economy,72
2020-11-26,one-way,economy,76
2020-11-27,one-way,economy,58
2020-11-28,one-way,economy,40
2020-11-29,one-way,economy,45
2020-11-30,one-way,economy,50
2020-12-01,one-way,economy,38
2020-12-02,one-way,economy,35
2020-12-03,one-way,economy,49
2020-12-04,one-way,economy,48
2020-12-05,one-way,economy,33
2020-12-06,one-way,economy,38
2020-12-07,one-way,economy,27
2020-12-08,one-way,economy,45
2020-12-09,one-way,economy,48
2020-12-10,one-way,economy,41
2020-12-11,one-way,economy,44
