date,ticket type,ticket class,sales
2014-09-21,one-way,economy,48
2014-09-22,one-way,economy,35
2014-09-23,one-way,economy,44
2014-09-24,one-way,economy,51
2014-09-25,one-way,economy,41
2014-09-26,one-way,economy,49
2014-09-27,one-way,economy,42
2014-09-28,one-way,economy,71
2014-09-29,one-way,economy,32
2014-09-30,one-way,economy,58
2014-10-01,one-way,economy,43
2014-10-02,one-way,economy,46
2014-10-03,one-way,economy,55
2014-10-04,one-way,economy,59
2014-10-05,one-way,economy,47
2014-10-06,one-way,economy,25
2014-10-07,one-way,economy,43
2014-10-08,one-way,economy,40
2014-10-09,one-way,economy,48
2014-10-10,one-way,economy,48
2014-10-11,one-way,economy,49
2014-10-12,one-way,economy,50
2014-10-13,one-way,economy,31
2014-10-14,one-way,economy,38
2014-10-15,one-way,economy,50
2014-10-16,one-way,economy,41
2014-10-17,one-way,economy,34
2014-10-18,one-way,economy,52
2014-10-19,one-way,economy,54
2014-10-20,one-way,economy,36
2014-10-21,one-way,economy,36
2014-10-22,one-way,economy,27
2014-10-23,one-way,economy,38
2014-10-24,one-way,economy,48
2014-10-25,one-way,economy,47
2014-10-26,one-way,economy,51
2014-10-27,one-way,economy,30
2014-10-28,one-way,economy,41
2014-10-29,one-way,economy,46
2014-10-30,one-way,economy,50
2014-10-31,one-way,economy,44
2014-11-01,one-way,economy,49
2014-11-02,one-way,economy,56
2014-11-03,one-way,economy,41
2014-11-04,one-way,economy,43
2014-11-05,one-way,economy,53
2014-11-06,one-way,economy,38
2014-11-07,one-way,economy,57
2014-11-08,one-way,economy,43
2014-11-09,one-way,economy,41
2014-11-10,one-way,economy,32
2014-11-11,one-way,economy,48
2014-11-12,one-way,economy,40
2014-11-13,one-way,economy,43
2014-11-14,one-way,economy,59
2014-11-15,one-way,economy,62
2014-11-16,one-way,economy,62
2014-11-17,one-way,economy,35
2014-11-18,one-way,economy,45
2014-11-19,one-way,economy,53
2014-11-20,one-way,economy,53
2014-11-21,one-way,economy,49
2014-11-22,one-way,economy,54
2014-11-23,one-way,economy,61
2014-11-24,one-way,economy,29
2014-11-25,one-way,economy,50
2014-11-26,one-way,economy,46
2014-11-27,one-way,economy,42
2014-11-28,one-way,economy,50
2014-11-29,one-way,economy,51
2014-11-30,one-way,economy,60
2014-12-01,one-way,economy,26
2014-12-02,one-way,economy,35
2014-12-03,one-way,economy,33
2014-12-04,one-way,economy,50
2014-12-05,one-way,economy,27
2014-12-06,one-way,economy,36
2014-12-07,one-way,economy,44
2014-12-08,one-way,economy,27
2014-12-09,one-way,economy,23
2014-12-10,one-way,economy,27
2014-12-11,one-way,economy,36
2014-12-12,one-way,economy,38
2014-12-13,one-way,economy,35
2014-12-14,one-way,economy,36
2014-12-15,one-way,economy,27
2014-12-16,one-way,economy,32
2014-12-17,one-way,economy,30
2014-12-18,one-way,economy,32
2014-12-19,one-way,economy,34
2014-12-20,one-way,economy,29
2014-12-21,one-way,economy,39
2014-12-22,one-way,economy,24
2014-12-23,one-way,economy,31
2014-12-24,one-way,economy,24
2014-12-25,one-way,economy,29
2014-12-26,one-way,economy,34
2014-12-27,one-way,economy,34
2014-12-28,one-way,economy,46
2014-12-29,one-way,economy,19
2014-12-30,one-way,economy,34
2014-12-31,one-way,economy,32
2015-01-01,one-way,economy,32
2015-01-02,one-way,economy,32
2015-01-03,one-way,economy,36
2015-01-04,one-way,economy,36
2015-01-05,one-way,economy,31
2015-01-06,one-way,economy,22
2015-01-07,one-way,economy,25
2015-01-08,one-way,economy,32
2015-01-09,one-way,economy,47
2015-01-10,one-way,economy,39
2015-01-11,one-way,economy,50
2015-01-12,one-way,economy,27
2015-01-13,one-way,economy,28
2015-01-14,one-way,economy,24
2015-01-15,one-way,economy,33
2015-01-16,one-way,economy,40
2015-01-17,one-way,economy,36
2015-01-18,one-way,economy,33
2015-01-19,one-way,economy,24
2015-01-20,one-way,economy,28
2015-01-21,one-way,economy,23
2015-01-22,one-way,economy,39
2015-01-23,one-way,economy,33
2015-01-24,one-way,economy,33
2015-01-25,one-way,economy,53
2015-01-26,one-way,economy,30
2015-01-27,one-way,economy,26
2015-01-28,one-way,economy,30
2015-01-29,one-way,economy,26
2015-01-30,one-way,economy,44
2015-01-31,one-way,economy,42
2015-02-01,one-way,economy,48
2015-02-02,one-way,economy,29
2015-02-03,one-way,economy,27
2015-02-04,one-way,economy,37
2015-02-05,one-way,economy,45
2015-02-06,one-way,economy,30
2015-02-07,one-way,economy,41
2015-02-08,one-way,economy,36
2015-02-09,one-way,economy,26
2015-02-10,one-way,economy,34
2015-02-11,one-way,economy,30
2015-02-12,one-way,economy,38
2015-02-13,one-way,economy,27
2015-02-14,one-way,economy,35
2015-02-15,one-way,economy,33
2015-02-16,one-way,economy,20
2015-02-17,one-way,economy,32
2015-02-18,one-way,economy,39
2015-02-19,one-way,economy,50
2015-02-20,one-way,economy,40
2015-02-21,one-way,economy,37
2015-02-22,one-way,economy,42
2015-02-23,one-way,economy,33
2015-02-24,one-way,economy,36
2015-02-25,one-way,economy,21
2015-02-26,one-way,economy,40
2015-02-27,one-way,economy,38
2015-02-28,one-way,economy,39
2015-03-01,one-way,economy,48
2015-03-02,one-way,economy,31
2015-03-03,one-way,economy,37
2015-03-04,one-way,economy,34
2015-03-05,one-way,economy,43
2015-03-06,one-way,economy,35
2015-03-07,one-way,economy,46
2015-03-08,one-way,economy,53
2015-03-09,one-way,economy,35
2015-03-10,one-way,economy,36
2015-03-11,one-way,economy,31
2015-03-12,one-way,economy,35
2015-03-13,one-way,economy,44
2015-03-14,one-way,economy,59
2015-03-15,one-way,economy,40
2015-03-16,one-way,economy,32
2015-03-17,one-way,economy,41
2015-03-18,one-way,economy,39
2015-03-19,one-way,economy,27
2015-03-20,one-way,economy,51
2015-03-21,one-way,economy,39
2015-03-22,one-way,economy,47
2015-03-23,one-way,economy,35
2015-03-24,one-way,economy,34
2015-03-25,one-way,economy,30
2015-03-26,one-way,economy,38
2015-03-27,one-way,economy,48
2015-03-28,one-way,economy,58
2015-03-29,one-way,economy,41
2015-03-30,one-way,economy,26
2015-03-31,one-way,economy,46
2015-04-01,one-way,economy,45
2015-04-02,one-way,economy,52
2015-04-03,one-way,economy,59
2015-04-04,one-way,economy,64
2015-04-05,one-way,economy,54
2015-04-06,one-way,economy,38
2015-04-07,one-way,economy,38
2015-04-08,one-way,economy,43
2015-04-09,one-way,economy,42
2015-04-10,one-way,economy,45
2015-04-11,one-way,economy,65
2015-04-12,one-way,economy,50
2015-04-13,one-way,economy,27
2015-04-14,one-way,economy,42
2015-04-15,one-way,economy,49
2015-04-16,one-way,economy,40
2015-04-17,one-way,economy,51
2015-04-18,one-way,economy,76
2015-04-19,one-way,economy,63
2015-04-20,one-way,economy,40
2015-04-21,one-way,economy,30
2015-04-22,one-way,economy,38
2015-04-23,one-way,economy,49
2015-04-24,one-way,economy,38
2015-04-25,one-way,economy,62
2015-04-26,one-way,economy,72
2015-04-27,one-way,economy,37
2015-04-28,one-way,economy,46
2015-04-29,one-way,economy,39
2015-04-30,one-way,economy,45
2015-05-01,one-way,economy,55
2015-05-02,one-way,economy,64
2015-05-03,one-way,economy,51
2015-05-04,one-way,economy,58
2015-05-05,one-way,economy,48
2015-05-06,one-way,economy,43
2015-05-07,one-way,economy,45
2015-05-08,one-way,economy,57
2015-05-09,one-way,economy,59
2015-05-10,one-way,economy,64
2015-05-11,one-way,economy,32
2015-05-12,one-way,economy,53
2015-05-13,one-way,economy,43
2015-05-14,one-way,economy,38
2015-05-15,one-way,economy,47
2015-05-16,one-way,economy,62
2015-05-17,one-way,economy,64
2015-05-18,one-way,economy,41
2015-05-19,one-way,economy,54
2015-05-20,one-way,economy,54
2015-05-21,one-way,economy,54
2015-05-22,one-way,economy,52
2015-05-23,one-way,economy,64
2015-05-24,one-way,economy,70
2015-05-25,one-way,economy,44
2015-05-26,one-way,economy,43
2015-05-27,one-way,economy,44
2015-05-28,one-way,economy,46
2015-05-29,one-way,economy,74
2015-05-30,one-way,economy,61
2015-05-31,one-way,economy,59
2015-06-01,one-way,economy,40
2015-06-02,one-way,economy,59
2015-06-03,one-way,economy,61
2015-06-04,one-way,economy,58
2015-06-05,one-way,economy,70
2015-06-06,one-way,economy,67
2015-06-07,one-way,economy,66
2015-06-08,one-way,economy,44
2015-06-09,one-way,economy,47
2015-06-10,one-way,economy,39
2015-06-11,one-way,economy,61
2015-06-12,one-way,economy,53
2015-06-13,one-way,economy,60
2015-06-14,one-way,economy,76
2015-06-15,one-way,economy,36
2015-06-16,one-way,economy,44
2015-06-17,one-way,economy,58
2015-06-18,one-way,economy,72
2015-06-19,one-way,economy,61
2015-06-20,one-way,economy,56
2015-06-21,one-way,economy,71
2015-06-22,one-way,economy,48
2015-06-23,one-way,economy,57
2015-06-24,one-way,economy,57
2015-06-25,one-way,economy,56
2015-06-26,one-way,economy,64
2015-06-27,one-way,economy,77
2015-06-28,one-way,economy,67
2015-06-29,one-way,economy,38
2015-06-30,one-way,economy,46
2015-07-01,one-way,economy,48
2015-07-02,one-way,economy,65
2015-07-03,one-way,economy,57
2015-07-04,one-way,economy,72
2015-07-05,one-way,economy,68
2015-07-06,one-way,economy,39
2015-07-07,one-way,economy,59
2015-07-08,one-way,economy,55
2015-07-09,one-way,economy,53
2015-07-10,one-way,economy,58
2015-07-11,one-way,economy,69
2015-07-12,one-way,economy,68
2015-07-13,one-way,economy,39
2015-07-14,one-way,economy,55
2015-07-15,one-way,economy,58
2015-07-16,one-way,economy,52
2015-07-17,one-way,economy,63
2015-07-18,one-way,economy,79
2015-07-19,one-way,economy,63
2015-07-20,one-way,economy,42
2015-07-21,one-way,economy,62
2015-07-22,one-way,economy,59
2015-07-23,one-way,economy,58
2015-07-24,one-way,economy,69
2015-07-25,one-way,economy,54
2015-07-26,one-way,economy,72
2015-07-27,one-way,economy,42
2015-07-28,one-way,economy,61
2015-07-29,one-way,economy,57
2015-07-30,one-way,economy,61
2015-07-31,one-way,economy,81
2015-08-01,one-way,economy,62
2015-08-02,one-way,economy,70
2015-08-03,one-way,economy,44
2015-08-04,one-way,economy,52
2015-08-05,one-way,economy,36
2015-08-06,one-way,economy,62
2015-08-07,one-way,economy,45
2015-08-08,one-way,economy,62
2015-08-09,one-way,economy,54
2015-08-10,one-way,economy,40
2015-08-11,one-way,economy,52
2015-08-12,one-way,economy,39
2015-08-13,one-way,economy,45
2015-08-14,one-way,economy,55
2015-08-15,one-way,economy,69
2015-08-16,one-way,economy,64
2015-08-17,one-way,economy,41
2015-08-18,one-way,economy,54
2015-08-19,one-way,economy,53
2015-08-20,one-way,economy,56
2015-08-21,one-way,economy,58
2015-08-22,one-way,economy,54
2015-08-23,one-way,economy,83
2015-08-24,one-way,economy,39
2015-08-25,one-way,economy,52
2015-08-26,one-way,economy,59
2015-08-27,one-way,economy,50
2015-08-28,one-way,economy,51
2015-08-29,one-way,economy,58
2015-08-30,one-way,economy,65
2015-08-31,one-way,economy,40
2015-09-01,one-way,economy,51
2015-09-02,one-way,economy,59
2015-09-03,one-way,economy,45
2015-09-04,one-way,economy,49
2015-09-05,one-way,economy,51
2015-09-06,one-way,economy,67
2015-09-07,one-way,economy,41
2015-09-08,one-way,economy,53
2015-09-09,one-way,economy,45
2015-09-10,one-way,economy,54
2015-09-11,one-way,economy,42
2015-09-12,one-way,economy,67
2015-09-13,one-way,economy,47
2015-09-14,one-way,economy,35
2015-09-15,one-way,economy,42
2015-09-16,one-way,economy,48
2015-09-17,one-way,economy,58
2015-09-18,one-way,economy,51
2015-09-19,one-way,economy,57
2015-09-20,one-way,economy,58
2015-09-21,one-way,economy,38
2015-09-22,one-way,economy,49
2015-09-23,one-way,economy,52
2015-09-24,one-way,economy,46
2015-09-25,one-way,economy,42
2015-09-26,one-way,economy,39
2015-09-27,one-way,economy,52
2015-09-28,one-way,economy,34
2015-09-29,one-way,economy,59
2015-09-30,one-way,economy,52
2015-10-01,one-way,economy,36
2015-10-02,one-way,economy,42
2015-10-03,one-way,economy,45
2015-10-04,one-way,economy,62
2015-10-05,one-way,economy,36
2015-10-06,one-way,economy,39
2015-10-07,one-way,economy,43
2015-10-08,one-way,economy,37
2015-10-09,one-way,economy,46
2015-10-10,one-way,economy,40
2015-10-11,one-way,economy,51
2015-10-12,one-way,economy,25
2015-10-13,one-way,economy,47
2015-10-14,one-way,economy,44
2015-10-15,one-way,economy,50
2015-10-16,one-way,economy,49
2015-10-17,one-way,economy,55
2015-10-18,one-way,economy,53
2015-10-19,one-way,economy,34
2015-10-20,one-way,economy,41
2015-10-21,one-way,economy,56
2015-10-22,one-way,economy,51
2015-10-23,one-way,economy,49
2015-10-24,one-way,economy,49
2015-10-25,one-way,economy,60
2015-10-26,one-way,economy,34
2015-10-27,one-way,economy,38
2015-10-28,one-way,economy,40
2015-10-29,one-way,economy,43
2015-10-30,one-way,economy,48
2015-10-31,one-way,economy,59
2015-11-01,one-way,economy,64
2015-11-02,one-way,economy,38
2015-11-03,one-way,economy,49
2015-11-04,one-way,economy,37
2015-11-05,one-way,economy,38
2015-11-06,one-way,economy,46
2015-11-07,one-way,economy,42
2015-11-08,one-way,economy,72
2015-11-09,one-way,economy,41
2015-11-10,one-way,economy,54
2015-11-11,one-way,economy,51
2015-11-12,one-way,economy,45
2015-11-13,one-way,economy,61
2015-11-14,one-way,economy,56
2015-11-15,one-way,economy,55
2015-11-16,one-way,economy,38
2015-11-17,one-way,economy,40
2015-11-18,one-way,economy,44
2015-11-19,one-way,economy,52
2015-11-20,one-way,economy,51
2015-11-21,one-way,economy,56
2015-11-22,one-way,economy,63
2015-11-23,one-way,economy,49
2015-11-24,one-way,economy,42
2015-11-25,one-way,economy,41
2015-11-26,one-way,economy,60
2015-11-27,one-way,economy,52
2015-11-28,one-way,economy,62
2015-11-29,one-way,economy,55
2015-11-30,one-way,economy,35
2015-12-01,one-way,economy,32
2015-12-02,one-way,economy,33
2015-12-03,one-way,economy,33
2015-12-04,one-way,economy,38
2015-12-05,one-way,economy,58
2015-12-06,one-way,economy,54
2015-12-07,one-way,economy,19
2015-12-08,one-way,economy,34
2015-12-09,one-way,economy,27
2015-12-10,one-way,economy,30
2015-12-11,one-way,economy,35
2015-12-12,one-way,economy,38
2015-12-13,one-way,economy,43
2015-12-14,one-way,economy,22
2015-12-15,one-way,economy,27
2015-12-16,one-way,economy,43
2015-12-17,one-way,economy,40
2015-12-18,one-way,economy,27
2015-12-19,one-way,economy,42
2015-12-20,one-way,economy,47
2015-12-21,one-way,economy,31
2015-12-22,one-way,economy,36
2015-12-23,one-way,economy,38
2015-12-24,one-way,economy,30
2015-12-25,one-way,economy,43
2015-12-26,one-way,economy,43
2015-12-27,one-way,economy,44
2015-12-28,one-way,economy,36
2015-12-29,one-way,economy,40
2015-12-30,one-way,economy,31
2015-12-31,one-way,economy,35
2016-01-01,one-way,economy,38
2016-01-02,one-way,economy,38
2016-01-03,one-way,economy,35
2016-01-04,one-way,economy,23
2016-01-05,one-way,economy,36
2016-01-06,one-way,economy,38
2016-01-07,one-way,economy,35
2016-01-08,one-way,economy,34
2016-01-09,one-way,economy,41
2016-01-10,one-way,economy,46
2016-01-11,one-way,economy,29
2016-01-12,one-way,economy,23
2016-01-13,one-way,economy,29
2016-01-14,one-way,economy,36
2016-01-15,one-way,economy,37
2016-01-16,one-way,economy,40
2016-01-17,one-way,economy,45
2016-01-18,one-way,economy,25
2016-01-19,one-way,economy,26
2016-01-20,one-way,economy,28
2016-01-21,one-way,economy,35
2016-01-22,one-way,economy,35
2016-01-23,one-way,economy,45
2016-01-24,one-way,economy,39
2016-01-25,one-way,economy,24
2016-01-26,one-way,economy,25
2016-01-27,one-way,economy,38
2016-01-28,one-way,economy,36
2016-01-29,one-way,economy,48
2016-01-30,one-way,economy,39
2016-01-31,one-way,economy,42
2016-02-01,one-way,economy,26
2016-02-02,one-way,economy,42
2016-02-03,one-way,economy,28
2016-02-04,one-way,economy,39
2016-02-05,one-way,economy,53
2016-02-06,one-way,economy,45
2016-02-07,one-way,economy,42
2016-02-08,one-way,economy,27
2016-02-09,one-way,economy,31
2016-02-10,one-way,economy,31
2016-02-11,one-way,economy,39
2016-02-12,one-way,economy,29
2016-02-13,one-way,economy,47
2016-02-14,one-way,economy,51
2016-02-15,one-way,economy,30
2016-02-16,one-way,economy,35
2016-02-17,one-way,economy,29
2016-02-18,one-way,economy,42
2016-02-19,one-way,economy,45
2016-02-20,one-way,economy,37
2016-02-21,one-way,economy,42
2016-02-22,one-way,economy,39
2016-02-23,one-way,economy,32
2016-02-24,one-way,economy,28
2016-02-25,one-way,economy,43
2016-02-26,one-way,economy,38
2016-02-27,one-way,economy,60
2016-02-28,one-way,economy,38
2016-02-29,one-way,economy,25
2016-03-01,one-way,economy,40
2016-03-02,one-way,economy,36
2016-03-03,one-way,economy,48
2016-03-04,one-way,economy,61
2016-03-05,one-way,economy,41
2016-03-06,one-way,economy,55
2016-03-07,one-way,economy,31
2016-03-08,one-way,economy,36
2016-03-09,one-way,economy,53
2016-03-10,one-way,economy,47
2016-03-11,one-way,economy,56
2016-03-12,one-way,economy,61
2016-03-13,one-way,economy,58
2016-03-14,one-way,economy,38
2016-03-15,one-way,economy,60
2016-03-16,one-way,economy,51
2016-03-17,one-way,economy,36
2016-03-18,one-way,economy,60
2016-03-19,one-way,economy,47
2016-03-20,one-way,economy,47
2016-03-21,one-way,economy,35
2016-03-22,one-way,economy,41
2016-03-23,one-way,economy,34
2016-03-24,one-way,economy,46
2016-03-25,one-way,economy,55
2016-03-26,one-way,economy,62
2016-03-27,one-way,economy,52
2016-03-28,one-way,economy,34
2016-03-29,one-way,economy,34
2016-03-30,one-way,economy,40
2016-03-31,one-way,economy,41
2016-04-01,one-way,economy,71
2016-04-02,one-way,economy,56
2016-04-03,one-way,economy,57
2016-04-04,one-way,economy,42
2016-04-05,one-way,economy,43
2016-04-06,one-way,economy,66
2016-04-07,one-way,economy,58
2016-04-08,one-way,economy,61
2016-04-09,one-way,economy,54
2016-04-10,one-way,economy,67
2016-04-11,one-way,economy,28
2016-04-12,one-way,economy,42
2016-04-13,one-way,economy,52
2016-04-14,one-way,economy,53
2016-04-15,one-way,economy,73
2016-04-16,one-way,economy,49
2016-04-17,one-way,economy,72
2016-04-18,one-way,economy,31
2016-04-19,one-way,economy,50
2016-04-20,one-way,economy,53
2016-04-21,one-way,economy,41
2016-04-22,one-way,economy,57
2016-04-23,one-way,economy,57
2016-04-24,one-way,economy,68
2016-04-25,one-way,economy,42
2016-04-26,one-way,economy,53
2016-04-27,one-way,economy,46
2016-04-28,one-way,economy,66
2016-04-29,one-way,economy,41
2016-04-30,one-way,economy,67
2016-05-01,one-way,economy,72
2016-05-02,one-way,economy,41
2016-05-03,one-way,economy,39
2016-05-04,one-way,economy,43
2016-05-05,one-way,economy,63
2016-05-06,one-way,economy,56
2016-05-07,one-way,economy,68
2016-05-08,one-way,economy,74
2016-05-09,one-way,economy,33
2016-05-10,one-way,economy,51
2016-05-11,one-way,economy,61
2016-05-12,one-way,economy,67
2016-05-13,one-way,economy,64
